ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.248,MIA,,BUF,L 24-27,,,,,,,
2,1989,1989-09-17,2,22.255,MIA,@,NWE,W 24-10,,,,,,,
3,1989,1989-09-24,3,22.262,MIA,,NYJ,L 33-40,,,,,,,
4,1989,1989-10-01,4,22.269,MIA,@,HOU,L 7-39,,,,,,,
5,1989,1989-10-08,5,22.276,MIA,,CLE,W 13-10,,,,,,,
6,1989,1989-10-15,6,22.283,MIA,@,CIN,W 20-13,,,,,,,
7,1989,1989-10-22,7,22.290,MIA,,GNB,W 23-20,,,,,,,
8,1989,1989-10-29,8,22.297,MIA,@,BUF,L 17-31,,,,,,,
9,1989,1989-11-05,9,22.304,MIA,,IND,W 19-13,,,,,,,
10,1989,1989-11-12,10,22.311,MIA,@,NYJ,W 31-23,,,,,,,
11,1989,1989-11-19,11,22.318,MIA,@,DAL,W 17-14,,,,,,,
12,1989,1989-11-26,12,22.325,MIA,,PIT,L 14-34,,,,,,,
13,1989,1989-12-03,13,22.332,MIA,@,KAN,L 21-26,,,,,,,
14,1989,1989-12-10,14,22.339,MIA,,NWE,W 31-10,,,,,,,
15,1989,1989-12-17,15,22.346,MIA,@,IND,L 13-42,,,,,,,
16,1989,1989-12-24,16,22.353,MIA,,KAN,L 24-27,,,,,,,
17,1990,1990-09-09,1,23.247,MIA,@,NWE,W 27-24,,,,,,,
18,1990,1990-09-16,2,23.254,MIA,,BUF,W 30-7,,,,,,,
19,1990,1990-09-23,3,23.261,MIA,@,NYG,L 3-20,,,,,,,
20,1990,1990-09-30,4,23.268,MIA,@,PIT,W 28-6,,0,0,1.0,0,0,0
21,1990,1990-10-07,5,23.275,MIA,,NYJ,W 20-16,,,,,,,
22,1990,1990-10-18,6,23.286,MIA,,NWE,W 17-10,,,,,,,
23,1990,1990-10-28,7,23.296,MIA,@,IND,W 27-7,,,,,,,
24,1990,1990-11-04,8,23.303,MIA,,PHO,W 23-3,,,,,,,
25,1990,1990-11-11,9,23.310,MIA,@,NYJ,W 17-3,,,,,,,
26,1990,1990-11-19,10,23.318,MIA,,RAI,L 10-13,,,,,,,
27,1990,1990-11-25,11,23.324,MIA,@,CLE,W 30-13,,,,,,,
28,1990,1990-12-02,12,23.331,MIA,@,WAS,L 20-42,,,,,,,
29,1990,1990-12-09,13,23.338,MIA,,PHI,W 23-20,,,,,,,
30,1990,1990-12-16,14,23.345,MIA,,SEA,W 24-17,,,,,,,
31,1990,1990-12-23,15,23.352,MIA,@,BUF,L 14-24,,,,,,,
32,1990,1990-12-30,16,23.359,MIA,,IND,W 23-17,,,,,,,
33,1991,1991-09-08,2,24.246,MIA,,IND,W 17-6,,,,,,,
34,1991,1991-09-15,3,24.253,MIA,@,DET,L 13-17,,,,,,,
35,1991,1991-09-22,4,24.260,MIA,,GNB,W 16-13,,,,,,,
