ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-04,1,23.090,CIN,,RAI,L 10-20
2,1983,1983-09-11,2,23.097,CIN,,BUF,L 6-10
3,1983,1983-09-15,3,23.101,CIN,@,CLE,L 7-17
4,1983,1983-09-25,4,23.111,CIN,@,TAM,W 23-17
5,1983,1983-10-02,5,23.118,CIN,,BAL,L 31-34
6,1983,1983-10-10,6,23.126,CIN,,PIT,L 14-24
7,1983,1983-10-16,7,23.132,CIN,@,DEN,L 17-24
8,1983,1983-10-23,8,23.139,CIN,,CLE,W 28-21
9,1983,1983-10-30,9,23.146,CIN,,GNB,W 34-14
10,1983,1983-11-06,10,23.153,CIN,@,HOU,W 55-14
11,1983,1983-11-13,11,23.160,CIN,@,KAN,L 15-20
12,1983,1983-11-20,12,23.167,CIN,,HOU,W 38-10
13,1983,1983-11-28,13,23.175,CIN,@,MIA,L 14-38
14,1983,1983-12-04,14,23.181,CIN,@,PIT,W 23-10
15,1983,1983-12-11,15,23.188,CIN,,DET,W 17-9
16,1983,1983-12-17,16,23.194,CIN,@,MIN,L 14-20
17,1984,1984-09-02,1,24.088,CIN,@,DEN,L 17-20
18,1984,1984-09-09,2,24.095,CIN,,KAN,L 22-27
19,1984,1984-09-16,3,24.102,CIN,@,NYJ,L 23-43
20,1984,1984-09-23,4,24.109,CIN,,RAM,L 14-24
21,1984,1984-10-01,5,24.117,CIN,@,PIT,L 17-38
22,1984,1984-10-07,6,24.123,CIN,,HOU,W 13-3
23,1984,1984-10-14,7,24.130,CIN,@,NWE,L 14-20
24,1984,1984-10-21,8,24.137,CIN,,CLE,W 12-9
25,1984,1984-10-28,9,24.144,CIN,@,HOU,W 31-13
26,1984,1984-11-04,10,24.151,CIN,@,SFO,L 17-23
27,1984,1984-11-11,11,24.158,CIN,,PIT,W 22-20
28,1984,1984-11-18,12,24.165,CIN,,SEA,L 6-26
29,1984,1984-11-25,13,24.172,CIN,,ATL,W 35-14
30,1984,1984-12-02,14,24.179,CIN,@,CLE,W 20-17
31,1984,1984-12-09,15,24.186,CIN,@,NOR,W 24-21
32,1984,1984-12-16,16,24.193,CIN,,BUF,W 52-21
33,1985,1985-09-08,1,25.094,BUF,,SDG,L 9-14
34,1985,1985-09-15,2,25.101,BUF,@,NYJ,L 3-42
35,1985,1985-09-22,3,25.108,BUF,,NWE,L 14-17
36,1985,1985-09-29,4,25.115,BUF,,MIN,L 20-27
37,1985,1985-10-06,5,25.122,BUF,@,IND,L 17-49
38,1985,1985-10-13,6,25.129,BUF,@,NWE,L 3-14
39,1985,1985-10-20,7,25.136,BUF,,IND,W 21-9
40,1985,1985-10-27,8,25.143,BUF,@,PHI,L 17-21
41,1985,1985-11-03,9,25.150,BUF,,CIN,L 17-23
42,1985,1985-11-10,10,25.157,BUF,,HOU,W 20-0
43,1985,1985-11-17,11,25.164,BUF,@,CLE,L 7-17
44,1985,1985-11-24,12,25.171,BUF,,MIA,L 14-23
45,1985,1985-12-01,13,25.178,BUF,@,SDG,L 7-40
46,1985,1985-12-08,14,25.185,BUF,,NYJ,L 7-27
47,1985,1985-12-15,15,25.192,BUF,@,PIT,L 24-30
48,1985,1985-12-22,16,25.199,BUF,@,MIA,L 0-28
49,1987,1987-10-11,4,27.127,BUF,@,NWE,L 7-14
50,1987,1987-10-18,5,27.134,BUF,,NYG,W 6-3
