ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2006,2006-09-10,1,23.002,HOU,,PHI,L 10-24,*,11,32,2.91,0,3,2,-1,-0.50,0,66.7%,-0.33,1,19,19.00,0,0,0
2,2006,2006-09-17,2,23.009,HOU,@,IND,L 24-43,*,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2006,2006-09-24,3,23.016,HOU,,WAS,L 15-31,,0,0,,0,0,0,0,,0,0.0%,,2,42,21.00,0,0,0
4,2006,2006-10-22,6,23.044,HOU,,JAX,W 27-7,,19,93,4.89,1,4,4,15,3.75,0,100.0%,3.75,0,0,,0,1,6
5,2006,2006-10-29,7,23.051,HOU,@,TEN,L 22-28,*,18,116,6.44,0,7,5,33,6.60,0,71.4%,4.71,0,0,,0,0,0
6,2006,2006-11-05,8,23.058,HOU,@,NYG,L 10-14,*,20,43,2.15,0,4,3,16,5.33,0,75.0%,4.00,0,0,,0,0,0
7,2006,2006-11-12,9,23.065,HOU,@,JAX,W 13-10,,16,34,2.13,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6
8,2006,2006-11-19,10,23.072,HOU,,BUF,L 21-24,*,8,61,7.63,1,4,4,22,5.50,0,100.0%,5.50,0,0,,0,1,6
9,2006,2006-11-26,11,23.079,HOU,@,NYJ,L 11-26,*,8,11,1.38,0,8,8,68,8.50,0,100.0%,8.50,0,0,,0,0,0
10,2006,2006-12-03,12,23.086,HOU,@,OAK,W 23-14,*,9,33,3.67,1,2,2,9,4.50,0,100.0%,4.50,0,0,,0,1,6
11,2006,2006-12-10,13,23.093,HOU,,TEN,L 20-26,*,5,14,2.80,0,2,1,7,7.00,0,50.0%,3.50,1,6,6.00,0,0,0
12,2006,2006-12-17,14,23.100,HOU,@,NWE,L 7-40,,3,11,3.67,0,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
13,2006,2006-12-24,15,23.107,HOU,,IND,W 27-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
14,2006,2006-12-31,16,23.114,HOU,,CLE,W 14-6,,1,3,3.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
