ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,22.234,PIT,,DAL,L 9-26,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
2,1994,1994-09-11,2,22.241,PIT,@,CLE,W 17-10,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,1994,1994-09-18,3,22.248,PIT,,IND,W 31-21,,10,56,5.60,1,2,2,55,27.50,0,100.0%,27.50,1,21,21.00,0,1,6
4,1994,1994-09-25,4,22.255,PIT,@,SEA,L 13-30,,3,14,4.67,0,0,0,0,,0,0.0%,,3,93,31.00,0,0,0
5,1994,1994-10-03,5,22.263,PIT,,HOU,W 30-14,,17,70,4.12,1,0,0,0,,0,0.0%,,0,0,,0,1,6
6,1994,1994-10-16,6,22.276,PIT,,CIN,W 14-10,,21,82,3.90,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
7,1994,1994-10-23,7,22.283,PIT,@,NYG,W 10-6,,29,146,5.03,1,4,4,27,6.75,0,100.0%,6.75,0,0,,0,1,6
8,1994,1994-10-30,8,22.290,PIT,@,ARI,L 17-20,,14,72,5.14,1,3,2,12,6.00,0,66.7%,4.00,0,0,,0,1,6
9,1994,1994-11-06,9,22.297,PIT,@,HOU,W 12-9,,28,74,2.64,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
10,1994,1994-11-14,10,22.305,PIT,,BUF,W 23-10,,15,61,4.07,0,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0
11,1994,1994-11-27,12,22.318,PIT,@,RAI,W 21-3,,12,50,4.17,1,1,1,1,1.00,0,100.0%,1.00,0,0,,0,1,6
12,1994,1994-12-04,13,22.325,PIT,@,CIN,W 38-15,,24,108,4.50,2,6,5,25,5.00,0,83.3%,4.17,0,0,,0,2,12
13,1994,1994-12-11,14,22.332,PIT,,PHI,W 14-3,,15,43,2.87,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
14,1994,1994-12-18,15,22.339,PIT,,CLE,W 17-7,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
15,1994,1994-12-24,16,22.345,PIT,@,SDG,L 34-37,,9,56,6.22,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
16,1995,1995-09-03,1,23.233,PIT,,DET,W 23-20,,17,50,2.94,2,2,2,13,6.50,0,100.0%,6.50,0,0,,0,2,12
17,1995,1995-09-10,2,23.240,PIT,@,HOU,W 34-17,,23,84,3.65,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
18,1995,1995-09-18,3,23.248,PIT,@,MIA,L 10-23,,14,48,3.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1995,1995-09-24,4,23.254,PIT,,MIN,L 24-44,,8,19,2.38,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
20,1995,1995-10-01,5,23.261,PIT,,SDG,W 31-16,,13,29,2.23,2,0,0,0,,0,0.0%,,0,0,,0,2,12
21,1995,1995-10-08,6,23.268,PIT,@,JAX,L 16-20,,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,1995,1995-10-19,7,23.279,PIT,,CIN,L 9-27,,5,16,3.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
