ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
44,1972,1972-11-05,8,29.289,KAN,,OAK,W 27-14,1,0,0.00,0,0,0,0,0,0
45,1972,1972-11-12,9,29.296,KAN,@,PIT,L 7-16,0,0,,0,1,6,1,65,1
46,1972,1972-11-19,10,29.303,KAN,,SDG,L 17-27,,,,,,,,,
47,1972,1972-11-26,11,29.310,KAN,@,OAK,L 3-26,,,,,,,,,
48,1972,1972-12-03,12,29.317,KAN,,DEN,W 24-21,0,0,,0,1,6,1,29,1
49,1972,1972-12-10,13,29.324,KAN,,BAL,W 24-10,,,,,,,,,
50,1972,1972-12-17,14,29.331,KAN,@,ATL,W 17-14,,,,,,,,,
51,1973,1973-09-16,1,30.238,KAN,,RAM,L 13-23,,,,,,,,,
52,1973,1973-09-23,2,30.245,KAN,@,NWE,W 10-7,,,,,,,,,
53,1973,1973-09-30,3,30.252,KAN,,OAK,W 16-3,,,,,,,,,
54,1973,1973-10-07,4,30.259,KAN,,DEN,W 16-14,,,,,,,,,
55,1973,1973-10-14,5,30.266,KAN,@,GNB,T 10-10,,,,,,,,,
56,1973,1973-10-21,6,30.273,KAN,@,CIN,L 6-14,,,,,,,,,
57,1973,1973-10-29,7,30.281,KAN,@,BUF,L 14-23,,,,,,,,,
58,1973,1973-11-04,8,30.287,KAN,@,SDG,W 19-0,0,0,,0,0,0,1,24,0
59,1973,1973-11-12,9,30.295,KAN,,CHI,W 19-7,0,0,,0,0,0,1,6,0
60,1973,1973-11-18,10,30.301,KAN,,HOU,W 38-14,0,0,,0,0,0,1,0,0
61,1973,1973-11-25,11,30.308,KAN,@,DEN,L 10-14,,,,,,,,,
62,1973,1973-12-02,12,30.315,KAN,,CLE,T 20-20,,,,,,,,,
63,1973,1973-12-08,13,30.321,KAN,@,OAK,L 7-37,,,,,,,,,
64,1973,1973-12-16,14,30.329,KAN,,SDG,W 33-6,,,,,,,,,
65,1974,1974-09-15,1,31.237,KAN,,NYJ,W 24-16,,,,,,,,,
66,1974,1974-09-22,2,31.244,KAN,@,OAK,L 7-27,,,,,,,,,
67,1974,1974-09-29,3,31.251,KAN,@,HOU,W 17-7,,,,,,,,,
68,1974,1974-10-06,4,31.258,KAN,,DEN,L 14-17,,,,,,,,,
69,1974,1974-10-13,5,31.265,KAN,,PIT,L 24-34,,,,,,,,,
70,1974,1974-10-20,6,31.272,KAN,@,MIA,L 3-9,,,,,,,,,
71,1974,1974-10-27,7,31.279,KAN,@,SDG,W 24-14,,,,,,,,,
72,1974,1974-11-03,8,31.286,KAN,,NYG,L 27-33,,,,,,,,,
73,1974,1974-11-10,9,31.293,KAN,,SDG,L 7-14,,,,,,,,,
74,1974,1974-11-18,10,31.301,KAN,@,DEN,W 42-34,,,,,,,,,
75,1974,1974-11-24,11,31.307,KAN,@,CIN,L 6-33,,,,,,,,,
76,1974,1974-12-01,12,31.314,KAN,@,STL,W 17-13,,,,,,,,,
77,1974,1974-12-08,13,31.321,KAN,,OAK,L 6-7,,,,,,,,,
78,1974,1974-12-14,14,31.327,KAN,,MIN,L 15-35,,,,,,,,,
79,1975,1975-09-21,1,32.243,KAN,@,DEN,L 33-37,,,,,,,,,
80,1975,1975-09-28,2,32.250,KAN,,NYJ,L 24-30,,,,,,,,,
81,1975,1975-10-05,3,32.257,KAN,,SFO,L 3-20,,,,,,,,,
82,1975,1975-10-12,4,32.264,KAN,,OAK,W 42-10,,,,,,,,,
83,1975,1975-10-19,5,32.271,KAN,@,SDG,W 12-10,,,,,,,,,
84,1975,1975-10-26,6,32.278,KAN,,DEN,W 26-13,,,,,,,,,
85,1975,1975-11-02,7,32.285,KAN,,HOU,L 13-17,,,,,,,,,
86,1975,1975-11-10,8,32.293,KAN,@,DAL,W 34-31,,,,,,,,,
87,1975,1975-11-16,9,32.299,KAN,@,PIT,L 3-28,,,,,,,,,
88,1975,1975-11-23,10,32.306,KAN,,DET,W 24-21,,,,,,,,,
89,1975,1975-11-30,11,32.313,KAN,@,BAL,L 14-28,,,,,,,,,
90,1975,1975-12-07,12,32.320,KAN,,SDG,L 20-28,,,,,,,,,
91,1975,1975-12-14,13,32.327,KAN,@,CLE,L 14-40,,,,,,,,,
92,1975,1975-12-21,14,32.334,KAN,@,OAK,L 20-28,,,,,,,,,
93,1976,1976-09-12,1,33.235,NOR,,MIN,L 9-40,,,,,,,,,
94,1976,1976-09-19,2,33.242,NOR,,DAL,L 6-24,,,,,,,,,
95,1976,1976-09-26,3,33.249,NOR,@,KAN,W 27-17,,,,,,,,,
96,1976,1976-10-03,4,33.256,NOR,,HOU,L 26-31,,,,,,,,,
97,1976,1976-10-10,5,33.263,NOR,,ATL,W 30-0,,,,,,,,,
98,1976,1976-10-17,6,33.270,NOR,@,SFO,L 3-33,,,,,,,,,
99,1976,1976-10-24,7,33.277,NOR,,RAM,L 10-16,,,,,,,,,
100,1976,1976-10-31,8,33.284,NOR,@,ATL,L 20-23,,,,,,,,,
101,1976,1976-11-07,9,33.291,NOR,@,GNB,L 27-32,,,,,,,,,
102,1976,1976-11-14,10,33.298,NOR,,DET,W 17-16,,,,,,,,,
103,1976,1976-11-21,11,33.305,NOR,@,SEA,W 51-27,,,,,,,,,
104,1976,1976-11-28,12,33.312,NOR,@,RAM,L 14-33,,,,,,,,,
105,1976,1976-12-05,13,33.319,NOR,@,NWE,L 6-27,,,,,,,,,
106,1976,1976-12-12,14,33.326,NOR,,SFO,L 7-27,,,,,,,,,
