ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
140,1992,1992-10-25,8,32.119,DEN,@,SDG,L 21-24,*,21,39,53.85,260,2,3,59.8,0,0,6.67,4.23,3,12,4.00,1,,0,0,,0,0.0%,,1,6,0,0,,0
141,1992,1992-11-08,9,32.133,DEN,,NYJ,W 27-16,*,18,33,54.55,261,1,2,65.3,0,0,7.91,5.79,4,-2,-0.50,0,,0,0,,0,0.0%,,0,0,0,0,,0
142,1992,1992-11-15,10,32.140,DEN,,NYG,W 27-13,*,6,9,66.67,96,1,1,99.5,0,0,10.67,7.89,1,9,9.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
143,1992,1992-12-20,15,32.175,DEN,,SEA,W 10-6,*,20,29,68.97,210,0,3,50.1,2,6,7.24,2.59,0,0,,0,,0,0,,0,0.0%,,0,0,0,0,,0
144,1992,1992-12-27,16,32.182,DEN,@,KAN,L 20-42,*,16,32,50.00,211,1,2,55.6,6,56,6.59,4.41,2,7,3.50,0,,0,0,,0,0.0%,,0,0,0,0,,0
145,1993,1993-09-05,1,33.069,DEN,@,NYJ,W 26-20,*,20,29,68.97,269,2,0,121.2,2,15,9.28,10.66,5,19,3.80,0,,0,0,,0,0.0%,,0,0,0,0,,0
146,1993,1993-09-12,2,33.076,DEN,,SDG,W 34-17,*,24,34,70.59,294,2,1,104.3,1,10,8.65,8.50,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
147,1993,1993-09-20,3,33.084,DEN,@,KAN,L 7-15,*,28,45,62.22,300,1,1,79.9,0,0,6.67,6.11,1,0,0.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
148,1993,1993-10-03,4,33.097,DEN,,IND,W 35-13,*,20,30,66.67,230,2,0,111.8,1,2,7.67,9.00,4,30,7.50,0,,0,0,,0,0.0%,,0,0,0,0,,0
149,1993,1993-10-10,5,33.104,DEN,@,GNB,L 27-30,*,33,59,55.93,367,1,1,73.2,4,34,6.22,5.80,5,27,5.40,0,,0,0,,0,0.0%,,0,0,0,0,,0
150,1993,1993-10-18,6,33.112,DEN,,RAI,L 20-23,*,16,30,53.33,188,2,1,81.0,7,67,6.27,6.10,2,8,4.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
151,1993,1993-10-31,7,33.125,DEN,,SEA,W 28-17,*,23,36,63.89,255,2,1,91.8,2,16,7.08,6.94,3,-2,-0.67,0,,0,0,,0,0.0%,,0,0,0,0,,0
152,1993,1993-11-07,8,33.132,DEN,@,CLE,W 29-14,*,17,23,73.91,244,3,0,147.5,1,11,10.61,13.22,2,7,3.50,0,,0,0,,0,0.0%,,0,0,0,0,,0
153,1993,1993-11-14,9,33.139,DEN,,MIN,L 23-26,*,30,40,75.00,290,2,1,101.0,4,40,7.25,7.13,2,8,4.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
154,1993,1993-11-21,10,33.146,DEN,,PIT,W 37-13,*,18,25,72.00,276,1,0,121.4,2,19,11.04,11.84,2,8,4.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
155,1993,1993-11-28,11,33.153,DEN,@,SEA,W 17-9,*,20,37,54.05,226,1,1,70.3,4,20,6.11,5.43,5,5,1.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
156,1993,1993-12-05,12,33.160,DEN,@,SDG,L 10-13,*,14,32,43.75,171,0,1,47.8,5,34,5.34,3.94,1,10,10.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
157,1993,1993-12-12,13,33.167,DEN,,KAN,W 27-21,*,20,30,66.67,221,3,2,93.9,2,17,7.37,6.37,4,1,0.25,0,,0,0,,0,0.0%,,0,0,0,0,,0
158,1993,1993-12-18,14,33.173,DEN,@,CHI,W 13-3,*,14,24,58.33,113,0,0,70.3,3,8,4.71,4.71,4,8,2.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
159,1993,1993-12-26,15,33.181,DEN,,TAM,L 10-17,*,26,41,63.41,225,0,0,77.8,1,0,5.49,5.49,1,4,4.00,0,,0,0,,0,0.0%,,0,0,0,0,,0
160,1993,1994-01-02,16,33.188,DEN,@,RAI,L 30-33,*,25,36,69.44,361,3,0,129.5,0,0,10.03,11.69,2,21,10.50,0,,0,0,,0,0.0%,,0,0,0,0,,0
161,1994,1994-09-04,1,34.068,DEN,,SDG,L 34-37,*,36,46,78.26,371,3,2,103.9,4,30,8.07,7.41,1,1,1.00,0,1,0,0,,0,0.0%,0.00,0,0,0,0,,0
162,1994,1994-09-11,2,34.075,DEN,@,NYJ,L 22-25,*,29,42,69.05,319,1,1,89.3,1,3,7.60,7.00,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
163,1994,1994-09-18,3,34.082,DEN,,RAI,L 16-48,*,14,33,42.42,151,0,1,43.9,3,21,4.58,3.21,2,22,11.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
164,1994,1994-09-26,4,34.090,DEN,@,BUF,L 20-27,*,26,46,56.52,280,1,1,72.7,4,20,6.09,5.54,5,37,7.40,0,0,0,0,,0,0.0%,,0,0,0,0,,0
165,1994,1994-10-09,5,34.103,DEN,@,SEA,W 16-9,*,15,29,51.72,146,0,0,66.2,2,18,5.03,5.03,4,-2,-0.50,1,0,0,0,,0,0.0%,,1,6,0,0,,0
166,1994,1994-10-17,6,34.111,DEN,,KAN,L 28-31,*,18,29,62.07,263,2,0,114.6,6,30,9.07,10.45,6,38,6.33,1,0,0,0,,0,0.0%,,1,6,0,0,,0
167,1994,1994-10-23,7,34.117,DEN,@,SDG,W 20-15,*,22,31,70.97,241,1,1,90.9,3,16,7.77,6.97,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
168,1994,1994-10-30,8,34.124,DEN,,CLE,W 26-14,*,30,41,73.17,349,2,0,114.8,1,6,8.51,9.49,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
169,1994,1994-11-06,9,34.131,DEN,@,RAM,L 21-27,*,24,45,53.33,241,2,0,83.7,1,5,5.36,6.24,3,18,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
170,1994,1994-11-13,10,34.138,DEN,,SEA,W 17-10,*,17,32,53.13,146,0,2,39.3,2,18,4.56,1.75,9,36,4.00,1,0,0,0,,0,0.0%,,1,6,0,0,,0
171,1994,1994-11-20,11,34.145,DEN,,ATL,W 32-28,*,27,42,64.29,382,2,1,99.5,5,46,9.10,8.98,6,17,2.83,1,0,0,0,,0,0.0%,,1,6,0,0,,0
172,1994,1994-11-27,12,34.152,DEN,,CIN,W 15-13,*,21,38,55.26,239,1,0,83.1,4,33,6.29,6.82,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,0,0,,0
173,1994,1994-12-04,13,34.159,DEN,@,KAN,W 20-17,*,18,22,81.82,256,1,0,130.3,4,20,11.64,12.55,7,20,2.86,0,0,0,0,,0,0.0%,,0,0,0,0,,0
174,1994,1994-12-17,15,34.172,DEN,@,SFO,L 19-42,*,10,18,55.56,106,0,1,49.8,6,37,5.89,3.39,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
175,1995,1995-09-03,1,35.067,DEN,,BUF,W 22-7,*,22,41,53.66,317,0,1,68.9,2,18,7.73,6.63,4,29,7.25,0,0,0,0,,0,0.0%,,0,0,0,0,,0
176,1995,1995-09-10,2,35.074,DEN,@,DAL,L 21-31,*,11,24,45.83,152,2,1,77.1,2,22,6.33,6.13,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
177,1995,1995-09-17,3,35.081,DEN,,WAS,W 38-31,*,30,47,63.83,327,2,0,98.4,1,9,6.96,7.81,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0,0,,0
178,1995,1995-09-24,4,35.088,DEN,@,SDG,L 6-17,*,19,34,55.88,186,0,0,71.4,1,5,5.47,5.47,3,18,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
179,1995,1995-10-01,5,35.095,DEN,@,SEA,L 10-27,*,19,37,51.35,209,1,0,77.4,0,0,5.65,6.19,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,0,0,,0
180,1995,1995-10-08,6,35.102,DEN,@,NWE,W 37-3,*,21,34,61.76,287,2,1,96.1,1,5,8.44,8.29,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
181,1995,1995-10-16,7,35.110,DEN,,OAK,W 27-0,*,23,46,50.00,324,2,0,87.6,2,20,7.04,7.91,3,29,9.67,0,0,0,0,,0,0.0%,,0,0,0,0,,0
182,1995,1995-10-22,8,35.116,DEN,,KAN,L 7-21,*,21,40,52.50,214,1,2,55.6,3,14,5.35,3.60,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0,0,,0
183,1995,1995-11-05,9,35.130,DEN,,ARI,W 38-6,*,16,21,76.19,256,3,0,156.0,1,10,12.19,15.05,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
184,1995,1995-11-12,10,35.137,DEN,@,PHI,L 13-31,*,2,3,66.67,54,1,0,149.3,0,0,18.00,24.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
185,1995,1995-11-19,11,35.144,DEN,,SDG,W 30-27,*,19,34,55.88,290,2,2,79.3,0,0,8.53,7.06,1,-3,-3.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
186,1995,1995-11-26,12,35.151,DEN,@,HOU,L 33-42,*,27,41,65.85,332,2,2,86.6,0,0,8.10,6.88,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
187,1995,1995-12-03,13,35.158,DEN,,JAX,W 31-23,*,22,34,64.71,286,4,1,118.0,0,0,8.41,9.44,5,25,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
188,1995,1995-12-10,14,35.165,DEN,,SEA,L 27-31,*,16,29,55.17,174,1,3,45.0,4,26,6.00,2.03,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,,0
189,1995,1995-12-17,15,35.172,DEN,@,KAN,L 17-20,*,24,36,66.67,242,1,0,94.9,3,38,6.72,7.28,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
190,1995,1995-12-24,16,35.179,DEN,@,OAK,W 31-28,*,24,41,58.54,320,2,1,89.5,2,13,7.80,7.68,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
191,1996,1996-09-01,1,36.065,DEN,,NYJ,W 31-6,*,16,33,48.48,183,2,2,60.5,2,16,5.55,4.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
192,1996,1996-09-08,2,36.072,DEN,@,SEA,W 30-20,*,18,28,64.29,209,2,0,110.6,5,15,7.46,8.89,3,22,7.33,1,0,0,0,,0,0.0%,,1,6,0,0,,0
193,1996,1996-09-15,3,36.079,DEN,,TAM,W 27-23,*,25,34,73.53,180,1,2,70.7,0,0,5.29,3.24,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0,0,,0
194,1996,1996-09-22,4,36.086,DEN,@,KAN,L 14-17,*,14,30,46.67,156,0,2,34.9,2,18,5.20,2.20,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
195,1996,1996-09-29,5,36.093,DEN,@,CIN,W 14-10,*,23,37,62.16,335,2,1,98.4,5,47,9.05,8.92,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
196,1996,1996-10-06,6,36.100,DEN,,SDG,W 28-17,*,32,41,78.05,323,4,1,121.8,1,11,7.88,8.73,8,37,4.63,0,0,0,0,,0,0.0%,,0,0,0,0,,0
197,1996,1996-10-20,7,36.114,DEN,,BAL,W 45-34,*,25,39,64.10,326,3,1,105.3,0,0,8.36,8.74,2,11,5.50,1,0,0,0,,0,0.0%,,1,6,0,0,,0
198,1996,1996-10-27,8,36.121,DEN,,KAN,W 34-7,*,16,31,51.61,286,3,1,102.4,0,0,9.23,9.71,8,62,7.75,0,0,0,0,,0,0.0%,,0,0,0,0,,0
199,1996,1996-11-04,9,36.129,DEN,@,OAK,W 22-21,*,16,33,48.48,182,2,1,73.0,2,22,5.52,5.36,9,70,7.78,0,0,0,0,,0,0.0%,,0,0,0,0,,0
200,1996,1996-11-10,10,36.135,DEN,,CHI,W 17-12,*,19,32,59.38,198,1,0,87.8,1,6,6.19,6.81,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
201,1996,1996-11-17,11,36.142,DEN,@,NWE,W 34-8,*,14,23,60.87,175,1,1,80.9,1,6,7.61,6.52,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,,0
202,1996,1996-11-24,12,36.149,DEN,@,MIN,W 21-17,*,27,36,75.00,334,2,1,110.2,3,25,9.28,9.14,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
203,1996,1996-12-01,13,36.156,DEN,,SEA,W 34-7,*,17,27,62.96,189,2,0,108.4,1,4,7.00,8.48,2,7,3.50,1,0,0,0,,0,0.0%,,1,6,0,0,,0
204,1996,1996-12-15,15,36.170,DEN,,OAK,W 24-19,*,19,31,61.29,206,1,1,78.2,2,20,6.65,5.84,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
205,1996,1996-12-22,16,36.177,DEN,@,SDG,L 10-16,*,6,11,54.55,46,0,0,65.0,1,4,4.18,4.18,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
206,1997,1997-08-31,1,37.064,DEN,,KAN,W 19-3,*,17,28,60.71,246,0,0,89.3,2,14,8.79,8.79,4,24,6.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
207,1997,1997-09-07,2,37.071,DEN,@,SEA,W 35-14,*,18,26,69.23,197,2,0,117.0,2,9,7.58,9.12,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
208,1997,1997-09-14,3,37.078,DEN,,STL,W 35-14,*,16,28,57.14,247,4,1,111.2,1,14,8.82,10.07,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0,0,,0
209,1997,1997-09-21,4,37.085,DEN,,CIN,W 38-20,*,14,26,53.85,162,3,1,95.4,2,12,6.23,6.81,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
210,1997,1997-09-28,5,37.092,DEN,@,ATL,W 29-21,*,18,33,54.55,243,3,1,95.9,3,15,7.36,7.82,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
211,1997,1997-10-06,6,37.100,DEN,,NWE,W 34-13,*,13,27,48.15,196,0,2,41.6,1,8,7.26,3.93,3,-1,-0.33,1,0,0,0,,0,0.0%,,1,6,0,0,,0
212,1997,1997-10-19,7,37.113,DEN,@,OAK,L 25-28,*,26,46,56.52,309,1,0,84.4,3,15,6.72,7.15,5,48,9.60,0,0,0,0,,0,0.0%,,0,0,0,0,,0
213,1997,1997-10-26,8,37.120,DEN,@,BUF,W 23-20,*,16,30,53.33,133,0,2,37.2,5,17,4.43,1.43,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
214,1997,1997-11-02,9,37.127,DEN,,SEA,W 30-27,*,19,30,63.33,252,2,0,112.1,1,7,8.40,9.73,7,24,3.43,0,0,0,0,,0,0.0%,,0,0,0,0,,0
215,1997,1997-11-09,10,37.134,DEN,,CAR,W 34-0,*,14,23,60.87,227,1,0,108.4,3,15,9.87,10.74,8,11,1.38,0,0,0,0,,0,0.0%,,0,0,0,0,,0
216,1997,1997-11-16,11,37.141,DEN,@,KAN,L 22-24,*,18,31,58.06,232,1,0,92.4,6,38,7.48,8.13,4,21,5.25,0,0,0,0,,0,0.0%,,0,0,0,0,,0
217,1997,1997-11-24,12,37.149,DEN,,OAK,W 31-3,*,21,32,65.63,280,1,0,103.6,2,13,8.75,9.38,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0,0,,0
218,1997,1997-11-30,13,37.155,DEN,@,SDG,W 38-28,*,20,33,60.61,240,3,0,113.2,0,0,7.27,9.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
219,1997,1997-12-07,14,37.162,DEN,@,PIT,L 24-35,*,17,42,40.48,248,2,1,66.4,2,17,5.90,5.79,2,23,11.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
220,1997,1997-12-15,15,37.170,DEN,@,SFO,L 17-34,*,16,41,39.02,150,0,2,29.5,1,9,3.66,1.46,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
221,1997,1997-12-21,16,37.176,DEN,,SDG,W 38-3,*,17,26,65.38,273,4,1,123.9,0,0,10.50,11.85,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
222,1998,1998-09-07,1,38.071,DEN,,NWE,W 27-21,*,22,34,64.71,257,1,0,97.3,1,9,7.56,8.15,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0,0,,0
223,1998,1998-09-13,2,38.077,DEN,,DAL,W 42-23,*,16,22,72.73,268,2,0,143.7,0,0,12.18,14.00,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,,0
224,1998,1998-09-20,3,38.084,DEN,@,OAK,W 34-17,*,6,10,60.00,71,1,0,115.0,1,9,7.10,9.10,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
225,1998,1998-10-11,6,38.105,DEN,@,SEA,W 21-16,*,13,27,48.15,185,2,2,64.6,3,14,6.85,5.00,4,-6,-1.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
226,1998,1998-10-25,7,38.119,DEN,,JAX,W 37-24,*,21,35,60.00,295,1,0,96.7,0,0,8.43,9.00,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
227,1998,1998-11-01,8,38.126,DEN,@,CIN,W 33-26,*,15,26,57.69,213,2,1,93.9,2,11,8.19,8.00,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
228,1998,1998-11-08,9,38.133,DEN,,SDG,W 27-10,,1,3,33.33,12,0,0,46.5,1,9,4.00,4.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,,0
229,1998,1998-11-22,11,38.147,DEN,,OAK,W 40-14,*,17,25,68.00,197,3,0,131.2,1,10,7.88,10.28,4,2,0.50,0,1,1,14,14.00,0,100.0%,14.00,0,0,0,0,,0
230,1998,1998-11-29,12,38.154,DEN,@,SDG,W 31-16,*,19,34,55.88,239,4,3,80.4,1,13,7.03,5.41,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,0,0,,0
231,1998,1998-12-06,13,38.161,DEN,,KAN,W 35-31,*,22,32,68.75,400,2,1,119.3,2,17,12.50,12.34,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0,0,,0
232,1998,1998-12-13,14,38.168,DEN,@,NYG,L 16-20,*,19,36,52.78,180,0,1,55.3,3,21,5.00,3.75,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
233,1998,1998-12-21,15,38.176,DEN,@,MIA,L 21-31,*,13,36,36.11,151,0,2,26.5,1,0,4.19,1.69,5,39,7.80,0,0,0,0,,0,0.0%,,0,0,0,0,,0
234,1998,1998-12-27,16,38.182,DEN,,SEA,W 28-21,*,26,36,72.22,338,4,0,138.4,2,22,9.39,11.61,4,8,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,,0
