ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
33,1995,1995-10-15,6,26.050,NWE,@,KAN,L 26-31,,0,0,,0
34,1995,1995-10-23,7,26.058,NWE,,BUF,W 27-14,,0,0,,0
35,1995,1995-10-29,8,26.064,NWE,,CAR,L 17-20,,0,0,,0
36,1995,1995-11-05,9,26.071,NWE,@,NYJ,W 20-7,,0,0,,0
37,1995,1995-11-12,10,26.078,NWE,@,MIA,W 34-17,,0,0,,0
38,1995,1995-11-19,11,26.085,NWE,,IND,L 10-24,,0,0,,0
39,1995,1995-11-26,12,26.092,NWE,@,BUF,W 35-25,,0,0,,0
40,1995,1995-12-03,13,26.099,NWE,,NOR,L 17-31,,1,11,11.00,0
41,1995,1995-12-10,14,26.106,NWE,,NYJ,W 31-28,,0,0,,0
42,1995,1995-12-16,15,26.112,NWE,@,PIT,L 27-41,,1,8,8.00,0
43,1995,1995-12-23,16,26.119,NWE,@,IND,L 7-10,,0,0,,0
44,1996,1996-09-15,3,27.020,NWE,,ARI,W 31-0,,0,0,,0
45,1996,1996-09-22,4,27.027,NWE,,JAX,W 28-25,,0,0,,0
46,1996,1996-10-06,5,27.041,NWE,@,BAL,W 46-38,,0,0,,0
47,1996,1996-10-13,6,27.048,NWE,,WAS,L 22-27,,0,0,,0
48,1996,1996-10-20,7,27.055,NWE,@,IND,W 27-9,,0,0,,0
49,1996,1996-10-27,8,27.062,NWE,,BUF,W 28-25,,1,9,9.00,0
50,1996,1996-11-03,9,27.069,NWE,,MIA,W 42-23,,0,0,,0
51,1996,1996-11-10,10,27.076,NWE,@,NYJ,W 31-27,,0,0,,0
52,1996,1996-11-17,11,27.083,NWE,,DEN,L 8-34,,0,0,,0
53,1996,1996-11-24,12,27.090,NWE,,IND,W 27-13,,0,0,,0
54,1996,1996-12-01,13,27.097,NWE,@,SDG,W 45-7,,0,0,,0
55,1996,1996-12-08,14,27.104,NWE,,NYJ,W 34-10,,0,0,,0
56,1996,1996-12-15,15,27.111,NWE,@,DAL,L 6-12,,0,0,,0
57,1996,1996-12-21,16,27.117,NWE,@,NYG,W 23-22,,0,0,,0
58,1997,1997-08-31,1,28.005,NWE,,SDG,W 41-7,,,,,
59,1997,1997-09-07,2,28.012,NWE,@,IND,W 31-6,,,,,
60,1997,1997-09-14,3,28.019,NWE,,NYJ,W 27-24,,,,,
61,1997,1997-09-21,4,28.026,NWE,,CHI,W 31-3,,,,,
62,1997,1997-10-06,5,28.041,NWE,@,DEN,L 13-34,,,,,
63,1997,1997-10-12,6,28.047,NWE,,BUF,W 33-6,,,,,
64,1997,1997-10-19,7,28.054,NWE,@,NYJ,L 19-24,,,,,
65,1997,1997-10-27,8,28.062,NWE,,GNB,L 10-28,,,,,
66,1997,1997-11-02,9,28.068,NWE,@,MIN,L 18-23,,,,,
67,1997,1997-11-09,10,28.075,NWE,@,BUF,W 31-10,,,,,
68,1997,1997-11-16,11,28.082,NWE,@,TAM,L 7-27,,,,,
69,1997,1997-11-23,12,28.089,NWE,,MIA,W 27-24,,,,,
70,1997,1997-11-30,13,28.096,NWE,,IND,W 20-17,,,,,
71,1997,1997-12-07,14,28.103,NWE,@,JAX,W 26-20,,,,,
72,1997,1997-12-13,15,28.109,NWE,,PIT,L 21-24,,,,,
73,1997,1997-12-22,16,28.118,NWE,@,MIA,W 14-12,,,,,
74,1998,1998-09-06,1,29.011,NYJ,@,SFO,L 30-36,,,,,
75,1998,1998-09-20,3,29.025,NYJ,,IND,W 44-6,,,,,
76,1998,1998-10-04,4,29.039,NYJ,,MIA,W 20-9,,,,,
77,1998,1998-10-11,5,29.046,NYJ,@,STL,L 10-30,,,,,
78,1998,1998-10-19,6,29.054,NYJ,@,NWE,W 24-14,,,,,
79,1998,1998-10-25,7,29.060,NYJ,,ATL,W 28-3,,,,,
80,1998,1998-11-01,8,29.067,NYJ,@,KAN,W 20-17,,,,,
81,1998,1998-11-08,9,29.074,NYJ,,BUF,W 34-12,,,,,
82,1998,1998-11-15,10,29.081,NYJ,@,IND,L 23-24,,,,,
83,1998,1998-11-22,11,29.088,NYJ,@,TEN,W 24-3,,,,,
84,1998,1998-11-29,12,29.095,NYJ,,CAR,W 48-21,,,,,
85,1998,1998-12-06,13,29.102,NYJ,,SEA,W 32-31,,,,,
86,1998,1998-12-13,14,29.109,NYJ,@,MIA,W 21-16,,,,,
87,1998,1998-12-19,15,29.115,NYJ,@,BUF,W 17-10,,,,,
88,1998,1998-12-27,16,29.123,NYJ,,NWE,W 31-10,,,,,
89,1999,1999-09-12,1,30.017,NYJ,,NWE,L 28-30,,,,,
90,1999,1999-09-19,2,30.024,NYJ,@,BUF,L 3-17,,,,,
91,1999,1999-09-26,3,30.031,NYJ,,WAS,L 20-27,,,,,
92,1999,1999-10-03,4,30.038,NYJ,@,DEN,W 21-13,,,,,
93,1999,1999-10-11,5,30.046,NYJ,,JAX,L 6-16,,,,,
94,1999,1999-10-17,6,30.052,NYJ,,IND,L 13-16,,,,,
95,1999,1999-10-24,7,30.059,NYJ,@,OAK,L 23-24,,,,,
96,1999,1999-11-07,8,30.073,NYJ,,ARI,W 12-7,,,,,
97,1999,1999-11-15,9,30.081,NYJ,@,NWE,W 24-17,,,,,
98,1999,1999-11-21,10,30.087,NYJ,,BUF,W 17-7,,,,,
99,1999,1999-11-28,11,30.094,NYJ,@,IND,L 6-13,,,,,
100,1999,1999-12-05,12,30.101,NYJ,@,NYG,L 28-41,,,,,
101,1999,1999-12-12,13,30.108,NYJ,,MIA,W 28-20,,,,,
102,1999,1999-12-19,14,30.115,NYJ,@,DAL,W 22-21,,,,,
103,1999,1999-12-27,15,30.123,NYJ,@,MIA,W 38-31,,,,,
104,1999,2000-01-02,16,30.129,NYJ,,SEA,W 19-9,,,,,
