ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1987,1987-10-04,3,23.247,RAM,@,NOR,L 10-37,0,0,,0
2,1987,1987-10-11,4,23.254,RAM,,PIT,W 31-21,0,0,,0
3,1987,1987-10-18,5,23.261,RAM,@,ATL,L 20-24,3,10,3.33,0
