ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
43,1993,1993-11-28,11,24.104,NWE,,NYJ,L 0-6,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
44,1993,1993-12-05,12,24.111,NWE,@,PIT,L 14-17,,9,3,33,11.00,1,33.3%,3.67,0,0,,0,0,0,,0,1,6
45,1993,1993-12-12,13,24.118,NWE,,CIN,W 7-2,,5,3,21,7.00,1,60.0%,4.20,0,0,,0,0,0,,0,1,6
46,1993,1993-12-19,14,24.125,NWE,@,CLE,W 20-17,,7,3,36,12.00,0,42.9%,5.14,0,0,,0,0,0,,0,0,0
47,1993,1993-12-26,15,24.132,NWE,,IND,W 38-0,,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0,,0,0,0
48,1993,1994-01-02,16,24.139,NWE,,MIA,W 33-27,,8,6,95,15.83,2,75.0%,11.88,0,0,,0,0,0,,0,2,12
49,1994,1994-09-04,1,25.019,NWE,@,MIA,L 35-39,,11,8,161,20.13,2,72.7%,14.64,0,0,,0,0,0,,0,2,12
50,1994,1994-09-11,2,25.026,NWE,,BUF,L 35-38,,11,9,124,13.78,2,81.8%,11.27,0,0,,0,0,0,,0,2,12
51,1994,1994-09-18,3,25.033,NWE,@,CIN,W 31-28,,9,8,108,13.50,0,88.9%,12.00,0,0,,0,0,0,,0,0,0
52,1994,1994-09-25,4,25.040,NWE,@,DET,W 23-17,,8,4,49,12.25,1,50.0%,6.13,0,0,,0,0,0,,0,1,6
53,1994,1994-10-02,5,25.047,NWE,,GNB,W 17-16,,9,6,87,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0
54,1994,1994-10-09,6,25.054,NWE,,RAI,L 17-21,,13,9,123,13.67,0,69.2%,9.46,0,0,,0,0,0,,0,0,0
55,1994,1994-10-16,7,25.061,NWE,@,NYJ,L 17-24,,12,7,92,13.14,0,58.3%,7.67,0,0,,0,0,0,,0,0,0
56,1994,1994-10-30,8,25.075,NWE,,MIA,L 3-23,,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0
57,1994,1994-11-06,9,25.082,NWE,@,CLE,L 6-13,,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
58,1994,1994-11-13,10,25.089,NWE,,MIN,W 26-20,,15,10,74,7.40,0,66.7%,4.93,0,0,,0,0,0,,0,0,0
59,1994,1994-11-20,11,25.096,NWE,,SDG,W 23-17,,7,2,22,11.00,0,28.6%,3.14,1,0,0.00,0,0,0,,0,0,0
60,1994,1994-11-27,12,25.103,NWE,@,IND,W 12-10,,13,12,119,9.92,0,92.3%,9.15,0,0,,0,0,0,,0,0,0
61,1994,1994-12-04,13,25.110,NWE,,NYJ,W 24-13,,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0
62,1994,1994-12-11,14,25.117,NWE,,IND,W 28-13,,11,6,68,11.33,1,54.5%,6.18,0,0,,0,0,0,,0,1,6
63,1994,1994-12-18,15,25.124,NWE,@,BUF,W 41-17,,7,5,59,11.80,1,71.4%,8.43,0,0,,0,0,0,,0,1,6
64,1994,1994-12-24,16,25.130,NWE,@,CHI,W 13-3,,7,3,26,8.67,0,42.9%,3.71,0,0,,0,0,0,,0,0,0
65,1995,1995-09-03,1,26.018,NWE,,CLE,W 17-14,,11,9,106,11.78,0,81.8%,9.64,0,0,,0,0,0,,0,0,0
66,1995,1995-09-10,2,26.025,NWE,,MIA,L 3-20,,9,3,23,7.67,0,33.3%,2.56,0,0,,0,0,0,,0,0,0
67,1995,1995-09-17,3,26.032,NWE,@,SFO,L 3-28,,12,5,72,14.40,0,41.7%,6.00,0,0,,0,0,0,,0,0,0
68,1995,1995-10-01,4,26.046,NWE,@,ATL,L 17-30,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,0,0,0
69,1995,1995-10-08,5,26.053,NWE,,DEN,L 3-37,,9,7,84,12.00,0,77.8%,9.33,0,0,,0,0,0,,0,0,0
70,1995,1995-10-15,6,26.060,NWE,@,KAN,L 26-31,,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0
71,1995,1995-10-23,7,26.068,NWE,,BUF,W 27-14,,5,5,75,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0
72,1995,1995-10-29,8,26.074,NWE,,CAR,L 17-20,,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0
73,1995,1995-11-05,9,26.081,NWE,@,NYJ,W 20-7,,9,4,35,8.75,0,44.4%,3.89,0,0,,0,0,0,,0,0,0
74,1995,1995-11-12,10,26.088,NWE,@,MIA,W 34-17,,5,2,18,9.00,1,40.0%,3.60,0,0,,0,0,0,,0,1,6
75,1995,1995-11-19,11,26.095,NWE,,IND,L 10-24,,13,9,89,9.89,0,69.2%,6.85,0,0,,0,0,0,,0,0,0
76,1995,1995-11-26,12,26.102,NWE,@,BUF,W 35-25,,11,6,60,10.00,3,54.5%,5.45,0,0,,0,0,0,,0,3,18
77,1995,1995-12-03,13,26.109,NWE,,NOR,L 17-31,,11,7,90,12.86,0,63.6%,8.18,0,0,,0,0,0,,0,0,0
78,1995,1995-12-10,14,26.116,NWE,,NYJ,W 31-28,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0
79,1995,1995-12-16,15,26.122,NWE,@,PIT,L 27-41,,15,11,83,7.55,2,73.3%,5.53,0,0,,0,0,0,,0,2,12
80,1995,1995-12-23,16,26.129,NWE,@,IND,L 7-10,,7,4,56,14.00,0,57.1%,8.00,0,0,,0,0,0,,0,0,0
81,1996,1996-09-01,1,27.016,NWE,@,MIA,L 10-24,,9,6,69,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,1,6
82,1996,1996-09-08,2,27.023,NWE,@,BUF,L 10-17,,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,0,0
83,1996,1996-09-15,3,27.030,NWE,,ARI,W 31-0,,10,6,61,10.17,1,60.0%,6.10,0,0,,0,0,0,,0,1,6
84,1996,1996-09-22,4,27.037,NWE,,JAX,W 28-25,,6,4,27,6.75,1,66.7%,4.50,0,0,,0,0,0,,0,1,6
85,1996,1996-10-06,5,27.051,NWE,@,BAL,W 46-38,,9,7,83,11.86,1,77.8%,9.22,0,0,,0,0,0,,0,1,6
86,1996,1996-10-13,6,27.058,NWE,,WAS,L 22-27,,11,5,34,6.80,0,45.5%,3.09,0,0,,0,0,0,,0,0,0
87,1996,1996-10-20,7,27.065,NWE,@,IND,W 27-9,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0
88,1996,1996-10-27,8,27.072,NWE,,BUF,W 28-25,,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
89,1996,1996-11-03,9,27.079,NWE,,MIA,W 42-23,,6,5,135,27.00,2,83.3%,22.50,0,0,,0,0,0,,0,2,12
90,1996,1996-11-10,10,27.086,NWE,@,NYJ,W 31-27,,4,4,27,6.75,1,100.0%,6.75,0,0,,0,0,0,,0,1,6
91,1996,1996-11-17,11,27.093,NWE,,DEN,L 8-34,,9,5,48,9.60,0,55.6%,5.33,0,0,,0,0,0,,0,0,0
92,1996,1996-11-24,12,27.100,NWE,,IND,W 27-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
93,1996,1996-12-01,13,27.107,NWE,@,SDG,W 45-7,,7,6,71,11.83,0,85.7%,10.14,0,0,,0,0,0,,0,0,0
94,1996,1996-12-08,14,27.114,NWE,,NYJ,W 34-10,,3,2,18,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,1,6
95,1996,1996-12-15,15,27.121,NWE,@,DAL,L 6-12,,6,0,0,,0,0.0%,0.00,,,,,,,,,,
96,1996,1996-12-21,16,27.127,NWE,@,NYG,W 23-22,,4,3,19,6.33,1,75.0%,4.75,0,0,,0,0,0,,0,1,6
97,1997,1997-08-31,1,28.015,NWE,,SDG,W 41-7,,7,4,60,15.00,1,57.1%,8.57,0,0,,0,0,0,,0,1,6
98,1997,1997-09-07,2,28.022,NWE,@,IND,W 31-6,,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
99,1997,1997-09-14,3,28.029,NWE,,NYJ,W 27-24,,5,2,40,20.00,1,40.0%,8.00,0,0,,0,0,0,,0,1,6
100,1997,1997-09-21,4,28.036,NWE,,CHI,W 31-3,,8,6,61,10.17,0,75.0%,7.63,0,0,,0,0,0,,0,0,0
101,1997,1997-10-06,5,28.051,NWE,@,DEN,L 13-34,,6,5,65,13.00,0,83.3%,10.83,0,0,,0,0,0,,0,0,0
102,1997,1997-10-12,6,28.057,NWE,,BUF,W 33-6,,5,4,92,23.00,1,80.0%,18.40,0,0,,0,0,0,,0,1,6
103,1997,1997-10-19,7,28.064,NWE,@,NYJ,L 19-24,,5,4,48,12.00,1,80.0%,9.60,0,0,,0,0,0,,0,1,6
104,1997,1997-10-27,8,28.072,NWE,,GNB,L 10-28,,6,3,14,4.67,1,50.0%,2.33,0,0,,0,0,0,,0,1,6
105,1997,1997-11-02,9,28.078,NWE,@,MIN,L 18-23,,9,5,58,11.60,0,55.6%,6.44,0,0,,0,0,0,,0,0,0
106,1997,1997-11-09,10,28.085,NWE,@,BUF,W 31-10,,3,3,17,5.67,1,100.0%,5.67,0,0,,0,0,0,,0,1,6
107,1997,1997-11-16,11,28.092,NWE,@,TAM,L 7-27,,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0
108,1997,1997-11-23,12,28.099,NWE,,MIA,W 27-24,,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0
109,1997,1997-11-30,13,28.106,NWE,,IND,W 20-17,,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,0,0
110,1997,1997-12-07,14,28.113,NWE,@,JAX,W 26-20,,8,6,54,9.00,1,75.0%,6.75,0,0,,0,1,20,20.00,0,1,6
111,1997,1997-12-13,15,28.119,NWE,,PIT,L 21-24,,7,5,39,7.80,1,71.4%,5.57,0,0,,0,0,0,,0,1,6
112,1997,1997-12-22,16,28.128,NWE,@,MIA,W 14-12,,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,,0,0,0
113,1998,1998-09-07,1,29.022,NWE,@,DEN,L 21-27,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
114,1998,1998-09-20,3,29.035,NWE,,TEN,W 27-16,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0
115,1998,1998-10-04,4,29.049,NWE,@,NOR,W 30-27,,8,7,78,11.14,0,87.5%,9.75,0,0,,0,0,0,,0,0,0
116,1998,1998-10-11,5,29.056,NWE,,KAN,W 40-10,,4,2,13,6.50,2,50.0%,3.25,0,0,,0,0,0,,0,2,12
117,1998,1998-10-19,6,29.064,NWE,,NYJ,L 14-24,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0
118,1998,1998-10-25,7,29.070,NWE,@,MIA,L 9-12,,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,,0,0,0
119,1998,1998-11-01,8,29.077,NWE,@,IND,W 21-16,,12,10,109,10.90,1,83.3%,9.08,0,0,,0,0,0,,0,1,6
120,1998,1998-11-08,9,29.084,NWE,,ATL,L 10-41,,5,5,13,2.60,1,100.0%,2.60,0,0,,0,0,0,,0,1,6
121,1998,1998-11-15,10,29.091,NWE,@,BUF,L 10-13,,8,4,70,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,0,0
122,1998,1998-11-23,11,29.099,NWE,,MIA,W 26-23,,13,9,78,8.67,1,69.2%,6.00,0,0,,0,0,0,,0,1,6
123,1998,1998-11-29,12,29.105,NWE,,BUF,W 25-21,,13,10,70,7.00,1,76.9%,5.38,0,0,,0,0,0,,0,1,6
124,1998,1998-12-06,13,29.112,NWE,@,PIT,W 23-9,,9,6,78,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0
125,1998,1998-12-20,15,29.126,NWE,,SFO,W 24-21,,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0,,0,0,0
126,1998,1998-12-27,16,29.133,NWE,@,NYJ,L 10-31,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0
127,1999,1999-09-12,1,30.027,NWE,@,NYJ,W 30-28,*,4,3,51,17.00,0,75.0%,12.75,0,0,,0,0,0,,0,0,0
128,1999,1999-09-19,2,30.034,NWE,,IND,W 31-28,*,9,4,34,8.50,2,44.4%,3.78,0,0,,0,0,0,,0,2,12
129,1999,1999-09-26,3,30.041,NWE,,NYG,W 16-14,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0
130,1999,1999-10-03,4,30.048,NWE,@,CLE,W 19-7,*,1,,,,,0.0%,,,,,,,,,,,
131,1999,1999-10-10,5,30.055,NWE,@,KAN,L 14-16,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0
132,1999,1999-10-17,6,30.062,NWE,,MIA,L 30-31,*,6,2,8,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
133,1999,1999-10-24,7,30.069,NWE,,DEN,W 24-23,*,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0
134,1999,1999-10-31,8,30.076,NWE,@,ARI,W 27-3,*,2,,,,,0.0%,,,,,,,,,,,
135,1999,1999-11-15,9,30.091,NWE,,NYJ,L 17-24,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
136,1999,1999-11-21,10,30.097,NWE,@,MIA,L 17-27,*,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0,,0,0,0
137,1999,1999-11-28,11,30.104,NWE,@,BUF,L 7-17,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
138,1999,1999-12-05,12,30.111,NWE,,DAL,W 13-6,,,,,,,0.0%,,,,,,,,,,,
139,1999,1999-12-12,13,30.118,NWE,@,IND,L 15-20,*,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0
140,1999,1999-12-19,14,30.125,NWE,@,PHI,L 9-24,*,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0,,0,0,0
141,1999,1999-12-26,15,30.132,NWE,,BUF,L 10-13,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0
142,1999,2000-01-02,16,30.139,NWE,,BAL,W 20-3,*,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0
143,2000,2000-09-03,1,31.018,BAL,@,PIT,W 16-0,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
144,2000,2000-09-10,2,31.025,BAL,,JAX,W 39-36,*,0,,,,,0.0%,,,,,,,,,,,
145,2000,2000-09-17,3,31.032,BAL,@,MIA,L 6-19,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0
146,2000,2000-09-24,4,31.039,BAL,,CIN,W 37-0,,1,,,,,0.0%,,,,,,,,,,,
147,2000,2000-10-01,5,31.046,BAL,@,CLE,W 12-0,*,,,,,,0.0%,,,,,,,,,,,
148,2000,2000-10-08,6,31.053,BAL,@,JAX,W 15-10,,2,,,,,0.0%,,,,,,,,,,,
149,2000,2000-10-15,7,31.060,BAL,@,WAS,L 3-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
150,2000,2000-10-22,8,31.067,BAL,,TEN,L 6-14,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0
151,2000,2000-10-29,9,31.074,BAL,,PIT,L 6-9,*,,,,,,0.0%,,,,,,,,,,,
152,2000,2000-11-05,10,31.081,BAL,@,CIN,W 27-7,*,,,,,,0.0%,,,,,,,,,,,
153,2000,2000-11-12,11,31.088,BAL,@,TEN,W 24-23,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0
154,2000,2000-11-19,12,31.095,BAL,,DAL,W 27-0,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0
155,2000,2000-11-26,13,31.102,BAL,,CLE,W 44-7,*,1,,,,,0.0%,,,,,,,,,,,
156,2000,2000-12-10,14,31.116,BAL,,SDG,W 24-3,,1,,,,,0.0%,,,,,,,,,,,
157,2000,2000-12-17,15,31.123,BAL,@,ARI,W 13-7,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
158,2000,2000-12-24,16,31.130,BAL,,NYJ,W 34-20,,,,,,,0.0%,,,,,,,,,,,
